filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
6884935459110178049,0.29809156,1267.0369124916883,1720.6443380485505,2857.9555947248464,0.04737100450351494,-207.73708,146.79396,10.551299,50.00649,-25.149323,36.562195,-20.102499,6.9887333,-5.098754,5.050068,1.4379138,0.65991443,6.4051685,-7.004286,10.633956,-12.047957,4.067079,-3.558866,-0.27299106,-7.4632277,4.312885624453593e-05
6884946806833188097,0.3068106,1771.6690227027404,1659.0130507878916,3581.445837968233,0.0958688495964404,-166.0432,130.37001,-56.46267,48.17022,-27.12964,14.866266,-21.771025,3.468252,-15.063606,-4.434535,-12.399321,-7.6450696,-0.34264672,-13.847414,10.9129505,-12.75902,4.470815,-2.4484854,2.5403447,0.19011942,0.000848286502838
6884947969469156609,0.43988883,2116.5551865618972,2049.4983359013236,4538.971710205078,0.11059061686197917,-73.976845,116.38576,-37.925495,60.269264,-28.28275,32.795303,-17.490152,24.051302,-5.4582815,13.20742,1.3051611,0.43523908,10.383575,-8.461184,15.0795,-8.42852,12.8170185,-7.159675,2.3531477,-1.3986948,0.0083544146287022
6884970166489271557,0.3258776,1724.258148097915,1626.9447229612947,3091.764074427481,0.10358431451063249,-304.49182,107.13791,13.237459,45.315746,-10.743792,1.0496848,-12.654309,8.9831085,-17.755295,0.50539225,-7.176777,-9.994159,-1.4920232,-8.447626,3.082384,-16.25243,1.1393951,-7.195138,-2.7222793,-3.4127982,0.0003949034358322
6884981166659751169,0.46215388,1621.6883567117466,1655.6940926630737,3386.079828789894,0.06693015055091185,-167.5887,124.80552,-42.338097,70.67068,-2.297866,23.45802,-1.50587,13.86692,-2.7854402,8.18124,6.3911695,-6.5918384,8.311077,1.7576016,7.3812733,-9.190992,4.306714,-2.6686962,-4.3707657,-5.5598884,3.3045071241176843e-05
6884981528430988546,0.34697995,2504.0640115232995,2027.1843497147997,5008.162708080278,0.14816143992932862,-125.79445,88.82331,-35.468063,47.32871,-43.88428,41.492916,-23.829758,11.206509,-7.938018,-2.591432,2.4084837,-13.774138,2.2369316,-9.06135,3.736221,-9.599839,4.724719,-3.4427981,6.3397593,-0.3754857,0.0004334821867876
6884999522360052993,0.39918354,1743.8864729965107,1853.219191564463,3795.025050751935,0.07558373886022514,-137.74414,120.18712,-18.096558,53.45277,-9.560527,17.799965,-5.6307955,12.070544,-12.121259,12.372717,-4.331231,2.1365285,10.955697,-10.32801,12.615495,-8.214824,6.2560077,-2.8404012,1.6298423,-3.547686,0.0027254462915156
6885153736222706949,0.5109122,2119.427346039851,2079.226671869955,4661.265563964844,0.11045596474095394,-290.56653,93.16917,1.4966125,45.835705,-17.829432,28.177786,-8.880539,6.7341075,2.587277,-2.3065374,2.9131858,-0.91970825,3.8223083,-3.3287911,8.344276,-4.874612,2.3034673,-1.1481731,-1.6517886,0.25795373,0.0005887221082294
6885161134748404998,0.3743854,2017.5198216765234,1563.3624641826525,3658.8593952396373,0.13501988544365284,-297.85938,83.45231,-36.84524,17.815435,-20.058111,10.067882,-3.9048316,-0.20547359,-2.3310351,0.4078045,0.5572887,0.37638515,-0.554632,0.45570746,6.7078094,0.46323422,11.074884,3.453893,3.2395465,-1.517525,0.0004186524469382
6885246252078910722,0.53053415,2211.669968892199,2106.8015322764318,4769.505108173077,0.09500826322115384,-90.00701,119.54134,-42.372257,71.78065,-33.63688,53.590157,-10.3232975,31.462059,-18.167377,7.708463,12.918873,1.8670497,6.3357153,-5.5308723,14.544206,-26.279072,13.975578,6.430984,1.3379691,-4.7424006,0.0135161431080002
6885248860281654529,0.4405564,2015.7046137149912,1920.0116264221758,4231.842610897327,0.09005980949763194,-144.66968,85.882614,-31.970955,52.55957,-32.87292,16.912354,-24.12255,7.197451,-14.365533,2.1947873,1.9375138,-6.912067,4.763664,-6.2366996,12.249081,-2.581169,12.220117,-0.2861043,1.7106051,-1.8472972,0.0002577807287634
6885276983870196994,0.39730066,1704.5053715258741,1744.288404873327,3528.4759739689734,0.08002026940755873,-64.25939,133.0096,-44.727448,44.318165,-26.383144,27.786406,-22.052727,10.706393,-13.391968,10.003735,2.3692923,0.6779924,8.165843,-10.260281,18.168001,-7.936557,5.272485,-2.8955882,5.6385555,-1.8966527,0.0075626412019991
6885293067562192130,0.42919847,1701.712344878911,1838.0201658859007,3525.6656950968177,0.06952465970092024,-275.75958,116.92461,-0.37425673,28.2008,-15.609248,26.523642,-15.252255,21.474794,-8.808843,6.010942,-2.1030695,-3.9781778,12.633873,1.791927,14.247987,-1.090104,13.342639,-6.932083,1.1190045,-4.28773,0.0006712375833457
6885540773987667205,0.4021985,1601.3605945972386,1512.3308062968836,3102.0951836030067,0.08923879807217615,-260.05084,139.26608,-25.52122,43.441338,-14.543194,12.528352,-3.6253884,-11.084919,-4.5143523,-0.5571443,-6.675195,-0.012945648,6.754377,-1.082867,5.37668,-7.023243,1.7225666,-0.6407179,-1.1755867,-3.1016948,0.0005062709833112
6885565252151315718,0.3119607,1506.708559195087,1615.8673665607373,3055.823985808486,0.0784808117627785,-145.82716,132.51143,-17.100159,40.000458,-13.47868,20.421106,-26.757633,-14.235662,-16.615213,-8.795856,-7.1789274,-4.8709445,7.4421196,-14.629676,4.0095267,-9.074019,0.31015876,-6.3132153,-12.746241,5.3573813,0.0002826039951461
6885582410579184897,0.37341082,1364.1683339078825,1536.0216320169347,2706.6226959228516,0.06219373430524554,-228.8366,148.43642,-29.91898,30.737501,-12.875657,16.004244,-15.988458,-4.4213295,-13.10435,-7.56764,-9.538436,-3.0762837,0.68715674,-17.048956,1.5156529,-12.426819,-3.101049,-8.815992,-6.3613706,-3.8295,0.0001714027626476
6885654253826870530,0.38513726,1961.1190102297467,1931.1081147457735,4276.37109375,0.09854631696428572,-139.84613,109.37916,-37.38355,62.603073,-20.649145,37.54691,-9.076399,29.631481,1.4515978,12.195216,8.742745,-2.3665326,15.834671,0.9026895,13.23008,-4.590196,15.086881,-0.5853252,8.811296,2.2492123,0.0002308253169665
6885674156655021314,0.3392409,1632.3429409326068,1630.0320205956402,3336.695791080298,0.07932468439569536,-32.8339,144.88051,-47.558548,56.24266,-24.338877,27.098297,-18.971144,8.751686,-12.39662,7.5304995,0.69311166,-2.4436603,9.275445,-10.996887,12.114539,-12.261404,2.3320656,-4.0567183,-0.8656473,-5.506853,3.7913598632255255e-06
6885675789090704641,0.2827594,1634.4916359706458,1722.9920785507006,3407.2384285527237,0.07413418732541899,-329.17288,128.06665,-14.994652,36.6027,-31.507982,14.944377,-19.124231,7.5801415,-5.1858435,-1.4478582,2.9129114,-4.3873625,0.5192621,-6.4680204,6.601118,-8.710903,4.8082247,-4.372639,-1.8753215,-2.8288765,0.0006777091565753
6885726005357530370,0.3612202,1451.147491184243,1492.9473368977083,2832.780167863176,0.07937704550253379,-233.87975,112.99249,-16.158718,23.164148,-16.188824,11.378811,-14.66721,6.004651,-4.4608507,-3.7695668,-2.3550959,-7.171606,0.63395524,-8.997719,3.0515711,-4.869362,-0.2920606,-6.089846,-2.1182323,-3.4075894,0.0004232348751808
6885766692627107077,0.4481609,1861.2777386019775,1986.6551516218826,4026.529541015625,0.08176721643518518,-252.1229,74.13496,5.20864,41.665314,-10.022135,34.732105,-2.5819037,22.348501,6.5536084,14.145574,8.965497,-0.06476503,9.188305,0.8354075,8.7226,-3.557465,7.8741827,0.117352635,8.924806,0.880224,0.1777699675924519
6885774617479302402,0.40003833,2187.0738292657,1996.8926379642912,4572.055136190878,0.11159206081081081,-40.66124,123.95661,-63.042377,79.712875,-33.605827,46.559414,-24.812473,29.705677,-9.028682,9.322199,1.6436471,-2.923633,8.36684,-13.082474,11.029476,-14.7663145,9.236647,-10.951292,8.277273,-4.314053,0.0002323541022082
6885779594901867777,0.30988243,1073.2221720268583,1144.6582536497017,1908.5570866673875,0.06740308715397923,-298.1231,156.21336,-3.8313458,16.035192,-26.719637,-12.213749,-9.10924,-35.082966,-26.650873,-2.9288952,-18.625628,-5.0078955,1.3211924,-17.597685,-0.9988072,-8.316567,-11.629935,-5.553991,-7.248878,-7.3598337,0.0005858711224072
6885791166248340737,0.39012894,1842.5958139498364,1542.0100770108218,3565.244787914265,0.1135204655979827,-71.83264,140.148,-60.95497,68.34804,-20.81117,5.9541445,-25.680336,-8.7176075,-6.7807975,2.0175467,-7.133755,-5.113992,7.7613,-12.518353,8.765522,-4.7722526,-2.3960562,-4.937559,0.74957323,-4.6483774,0.0001317847494574
6885802277555293441,0.4261065,2347.0345407470986,1801.3559642123457,4378.808444519789,0.15672753667481662,-236.44797,87.70389,-54.084118,32.04868,-22.552624,14.776642,-25.628113,-0.08752893,-13.699281,-2.5163388,0.43787712,-7.972401,0.9625023,-8.95258,7.4416523,-8.311076,-1.49091,-5.08781,-1.3867182,-5.882953,0.000467344751519
6885861410329332998,0.3813646,1740.4284205596337,1626.758114767522,3444.653889847395,0.09378214708074131,-174.80719,135.12225,-36.04092,56.20799,-3.2171094,1.2953099,-21.221989,10.218652,-15.82189,1.1886507,-5.0241485,-6.300627,7.3612432,-8.097905,8.188605,-3.2161965,5.791632,-3.8487484,3.353624,-4.542424,0.0002535119003651
6886011511391718657,0.45081568,2022.4293132195014,1809.4674731975813,4185.293819397453,0.12181800181471457,-196.70325,131.5254,-65.18405,46.179802,-44.744553,39.66714,-21.636261,25.406307,-2.3047335,9.939001,5.1787934,-4.5014806,4.7106614,-12.430999,10.128206,-9.014323,12.795341,-4.9570208,6.5920725,-2.251572,0.0005877769160016
6886026780914846978,0.33734664,1564.0264532873002,1524.1923725765332,3001.9430226293102,0.0966235632183908,-303.4832,155.79367,-44.310314,29.450583,-32.723892,9.490515,-32.4967,12.400503,-14.512427,-3.5607054,-1.5904322,-10.803667,2.1125784,-9.220432,4.9911094,-10.113785,6.2089677,-10.555773,-0.86198604,-2.6861756,0.0002298696275331
6886033905531538689,0.3203538,1289.4101983688188,1574.3784717778758,2655.0068527595195,0.05817408488213962,-144.72864,155.20192,-20.103825,56.04587,-11.518564,25.705488,-16.386612,13.432871,-11.321671,1.298253,-3.5815434,-7.6487136,3.0947766,-10.722782,9.77641,-10.73826,4.087265,-5.252382,-2.5867877,-4.613822,0.0006496414092479
6886060490687106306,0.2573305,1785.3091862277495,1842.8047572855342,3893.850528492647,0.0748953227124183,-274.58957,99.57459,-22.295433,49.535324,-25.74536,20.988667,-30.017578,5.49442,-9.1894655,2.507504,-5.669823,-12.55135,2.7619076,-8.049499,8.8945675,-7.1313972,10.431873,2.280682,12.170259,5.6512218,5.58570972163013e-06
6886066384246443265,0.3498125,924.8626661899915,1123.1101205937266,1758.5666068731118,0.046063656533232626,-214.61221,141.07414,17.143042,39.477985,-6.444252,-0.5311375,-5.588467,-4.0844674,-11.173057,-5.585001,-8.238269,-9.699583,-6.548588,-8.490618,-2.9094393,-3.2979171,2.946755,-2.034503,4.452802,-0.8193872,0.0001989842049115
6886068485345070337,0.31772178,1514.6291338654235,1753.7038454833605,3310.37109375,0.06467737268518518,-134.88225,132.80377,-35.37073,57.128983,-9.548716,40.539368,-11.447596,17.853905,1.0947658,12.875401,4.261075,2.7468271,0.81871444,-10.17994,15.047654,-13.351211,10.851891,-5.4400783,1.8615017,5.849645,0.0004069420684182
6886115520425266433,0.37676355,1495.9261813444568,1482.470365573757,2854.0083311920484,0.08849781588960812,-271.29282,109.07229,-14.92634,19.526686,-0.6190306,5.521936,-13.419395,-4.1664743,-12.964551,-6.8172016,1.4756483,-7.09738,-5.4345202,-6.9399657,0.9454249,-4.8290453,-5.2646694,-6.567113,-0.64971983,-3.4969838,0.0002012901889569
6886117069851479297,0.34457943,2296.1281232874803,1936.633113246486,4573.636274195429,0.11871064598880597,-185.85469,77.92962,-44.373165,29.184683,-38.54618,22.602974,-18.9073,7.4741497,-13.284695,0.26578656,-8.307113,-10.865399,-1.0371889,-15.634471,4.491754,-11.154694,5.9877687,-6.506547,2.7645295,-1.1436335,0.0001370808880897
6886119631011007745,0.40758687,1846.5165502170955,1707.3996483984834,3645.1727310612146,0.10426373714652956,-238.88492,121.93931,-31.915735,32.904785,-14.875131,22.633057,-15.930492,0.9608928,-11.614747,-2.9489598,2.7260644,-4.766038,-1.4512949,-4.0315113,5.363013,-9.3895855,6.282995,-8.02786,-3.2665994,2.6372445,0.0011806026639883
6886192005270064386,0.53967285,1172.283783573057,1638.015894064259,2672.9553558629586,0.03405216695336392,-344.31873,149.7491,-16.873047,50.70976,-2.075808,40.45126,-7.119831,17.895683,-1.0526259,3.0856476,4.947379,-6.311211,7.4698787,-5.7589474,9.400903,-4.536269,4.381695,-1.7443817,1.7295952,-0.11937338,0.0015246675731513
6886215675350666497,0.43098336,1128.9753675562752,1558.3302565089684,2313.9197765380222,0.05010428565600522,-226.15605,146.92087,0.67668355,40.84768,-0.78783464,29.130823,-5.304261,9.045653,-5.005008,-0.8905017,2.3593113,-2.673868,5.4622226,-10.171136,1.96983,-6.333383,0.94825846,-1.5112233,-0.645581,-0.49631792,3.529531869919115e-05
6886223121397894405,0.4683036,2424.99666663655,2136.3104358694113,5104.704660880073,0.13786729517611027,-146.59071,98.02762,-45.64074,52.52933,-40.384094,41.119423,-17.671211,27.242935,-9.24885,9.810362,1.8205109,-2.3853126,12.714323,-12.399664,12.222951,-10.109599,11.864838,-4.8908234,6.3227,0.24069445,0.0004742030091283
6886231790332218629,0.35403216,1641.9220093329982,1501.1826602742356,3075.116785561166,0.0964429901867378,-216.73506,128.81528,-15.439759,49.85024,-1.8044854,0.8656429,-26.90429,-2.4643812,-8.973462,3.505909,6.88283,-2.0119483,-2.0951781,-7.178826,15.744577,1.2219136,4.109859,-0.2584087,-7.4945445,-12.121898,0.0003575838567506
6886265289206435074,0.38739455,1766.3342864729561,1844.6371546963612,3838.007545760622,0.08198605249430956,-278.86194,115.02053,-16.351114,40.565098,-12.217048,16.382774,-10.315904,7.200444,-5.6489716,7.4566073,4.582331,-0.5095069,7.5328555,-5.8585258,8.970463,-3.971621,4.2073727,0.8478029,2.6340692,0.543145,1.652758090989439e-05
6886291383246671109,0.40790722,1745.3540394303284,1482.2164460292697,3225.707869264922,0.11154782187373329,-264.63654,128.40053,-41.53951,33.355045,-5.451669,0.18782043,-17.01723,3.9542701,-13.942859,3.0655477,-0.5830916,-3.8933187,8.957993,-6.9917483,2.075494,-2.8735254,-0.15118688,-3.2761896,5.45719,-9.189392,0.0005432912191595
6886298413885918465,0.2875675,1185.008610184126,1069.1011160990347,2032.6375965589887,0.0766261411516854,-238.56612,175.50526,-32.964203,2.1898155,-19.979595,-6.688817,-16.780136,1.472661,-9.39626,-6.4182916,-4.5637,-8.006112,-5.6737785,-12.84716,-4.4205036,-10.26954,-2.0266616,-4.870415,-1.3990035,-3.9384706,0.0001773595713425
6886331836444790018,0.35056752,1683.0850180416144,1750.6073432257022,3548.6685723614837,0.07327663679064417,-109.96487,122.77663,-36.289734,51.162632,-34.882538,23.898148,-14.548513,5.301785,-16.760906,4.073119,-4.767451,-5.638903,5.4071517,-8.928611,11.024209,-6.8936834,12.622075,-5.595031,0.72413,0.58278924,0.0003435707774307
6886383962885737730,0.38377994,2106.8463066345194,1742.2175601140002,3997.8479421637358,0.12613499089036756,-37.464825,119.2784,-63.315063,58.760777,-40.080936,33.910122,-9.853164,5.1380835,-6.238389,7.1842613,2.1813102,-4.679811,5.915502,-10.428841,8.004032,-7.015978,8.556488,-2.8761878,1.8580639,-3.752372,2.563921812149437e-05
6886417103046380801,0.2827594,1634.4916359706458,1722.9920785507006,3407.2384285527237,0.07413418732541899,-329.17288,128.06665,-14.994652,36.6027,-31.507982,14.944377,-19.124231,7.5801415,-5.1858435,-1.4478582,2.9129114,-4.3873625,0.5192621,-6.4680204,6.601118,-8.710903,4.8082247,-4.372639,-1.8753215,-2.8288765,0.0002607556497462
6886450016785894658,0.49384746,1766.0564833220653,1958.9535665115377,3959.524613253046,0.07672449655911552,-154.43477,130.35562,-18.789837,56.44685,-21.891193,39.60429,-12.298675,21.448742,-10.581161,5.6463947,2.401001,-2.5008042,10.665882,-7.818474,11.210869,-5.6791863,9.037502,-5.5617604,6.536019,-1.6316407,0.0011367497071395
6886459209051852038,0.42515853,1220.8825766152863,1575.7770526054428,2705.28915564456,0.044602418265648286,-224.32025,134.70908,7.439948,68.05964,-11.839739,29.795256,3.5959404,12.389507,6.7800465,5.68875,2.5477858,0.06752589,4.7669697,-0.09713722,4.1632586,-6.1622114,5.6910686,-6.8375487,1.8082497,-3.4939387,0.0003765981894533
6886464165549001986,0.611671,2160.8806348322955,2211.5045264702303,4986.54296875,0.10421937003968254,-398.03842,114.33606,-14.845147,55.977013,-19.076262,45.607365,-17.26103,21.866047,-10.647054,6.8738375,3.3196175,-2.909837,10.8942585,-10.607851,13.06565,-6.6098356,8.320231,-5.084684,3.954475,0.6561394,0.0001936763199619
6886472762878151937,0.5860224,1408.0007334691063,1544.2316400450234,3032.0515016649592,0.07153560450819672,-193.15636,118.27882,-10.01019,15.775966,-18.777964,14.797736,-11.605642,10.248665,-2.3656476,6.320275,10.635995,7.8527784,9.151281,-3.5824406,8.153651,0.40546715,6.0968018,-0.97559106,4.602834,3.1957135,0.0002240971094662
6886517104871279874,0.37020367,1621.9583463487431,1723.5532394963927,3395.7720588235293,0.07478841145833333,-131.53644,148.72397,-56.521805,65.42647,-20.395712,41.412548,-14.345163,21.46885,-5.646599,13.56863,-0.09832908,0.17483576,11.685397,-7.5696664,13.748438,-10.607235,11.85249,-10.567596,1.0277208,-6.344164,0.0002347624424544
6886527144478936321,0.4102412,1904.2370386431426,1845.381617643574,3916.490063224871,0.0967481475515464,-167.94194,122.6147,-30.879436,43.52267,-25.58039,21.388237,-30.668406,9.4640045,-16.815025,2.2607424,1.2691857,-4.797206,10.91065,-8.198692,11.850528,-3.0501566,10.577159,-2.986296,2.086699,-2.1971297,0.000209409076634
6886527878100438273,0.29561603,1628.3905742821726,1725.4530629370424,3594.4062923956776,0.07483007617577345,-121.64903,137.65865,-43.01756,61.4545,-32.466843,26.19623,-20.95387,5.319526,-1.4373219,-8.840151,-0.9943244,-3.8557615,-0.998657,0.32954565,-0.9025161,-12.018725,3.9545321,-16.20467,4.9633117,-4.050095,0.0003344916958796
6886618708731546886,0.4195846,1990.0587551237327,1938.7663429236766,4226.898945847603,0.1103783176369863,-252.28,96.44456,-14.229399,54.2816,-7.9828176,29.332897,-5.9175806,16.937206,-2.2984881,2.0979013,1.3987964,0.20337732,6.5705605,-8.480994,3.6522062,-7.8109026,5.1074314,-4.1337976,3.273563,0.86557037,0.0004171267619713
6886619249889070337,0.37691918,1447.0965418453566,1759.2983119284293,3325.1552555599255,0.060543150505339434,-61.9928,147.70476,-10.989097,68.34697,-23.92989,24.863323,-17.432419,20.565569,-1.1297721,0.44484872,4.294841,-0.4473661,5.407549,-4.5220222,7.3003387,-8.475655,8.434674,-7.921908,3.0531487,-0.7111706,0.0001013041963997
6886654544126758146,0.32599372,1201.5304222622835,1380.7318589678564,2305.6228637695312,0.05804392496744792,-231.36783,149.60759,-19.532349,31.970121,2.0839782,6.466203,-12.66596,-1.0427833,-7.8972106,0.91852736,-5.3760204,-2.4779973,-2.2789886,-8.720082,4.001104,-7.676348,4.5639453,-3.4143004,-1.4581819,-0.6235388,5.398140559727149e-05
6886679044323020033,0.33271864,2703.9043095590637,1640.4965837160391,4485.620133452699,0.20514416170469688,-291.12695,51.996925,-106.04281,21.686907,-15.251106,32.637974,-10.640834,26.062338,-14.293891,-8.35926,-0.8340904,-7.4527593,10.896725,-9.858228,14.221771,0.9303965,1.79155,3.9865832,-3.039082,-13.509773,8.377216749610376e-05
6886763008966577410,0.5262885,1858.7173421709208,1435.8617523586843,3289.7090973302525,0.12461109077598828,-350.22552,130.35718,-99.59661,12.259464,-50.690407,0.9136261,-27.232079,-2.3875914,-9.135521,-1.774994,0.0048883753,-6.254482,4.306109,-11.233419,1.1575111,-13.002743,-0.2948367,-6.026397,0.0135007445,-2.2704713,0.0002944792593302
6886765050355289346,0.27587524,1427.3623882725303,1375.3266932152148,2712.9370303554388,0.07693473680025445,-173.45622,145.15852,-42.99217,11.506832,-16.776524,-2.248662,-20.956991,-0.09184968,-13.166483,-7.092953,-5.752115,-7.180925,3.9280822,-6.5851126,2.2967803,-4.2874494,4.492709,1.7147701,4.303116,6.4278336,0.0001986622236738
6886816932222356741,0.3203554,1367.8962449709488,1112.2789936842787,2284.0618660436808,0.09338639040301894,-240.60083,157.58044,-56.49784,8.73975,16.271883,9.858486,-22.465635,-21.924591,3.4442003,-1.0308443,-7.951786,-2.6763797,-1.8772869,2.163648,5.1974406,-5.0527983,1.1877784,2.417047,-1.1446369,-5.2552104,0.0002334105446009
6886843424310414594,0.40437,1853.7799026873977,1707.1680173926952,3638.5880914135514,0.11485926547897196,-308.87912,131.90854,-51.076313,39.97281,-26.873266,18.969477,-12.374992,9.485775,-18.725092,2.3736963,1.0745395,-9.584933,8.576358,-6.8246207,8.053064,-13.312744,2.4554715,-3.0630398,-1.4816766,-1.7913704,7.863186490993274e-05
6886856236667636993,0.3267839,1609.7429153702908,1508.4150433909845,3059.7304321860374,0.09857568130850235,-298.14233,111.78551,-23.44968,24.596449,-13.097449,-2.9878826,-6.486081,-2.8627558,-8.719168,-1.4146663,0.6643555,-1.0240039,-1.6201882,-7.040979,0.19930258,-8.6727085,-0.83721095,0.23610884,1.0000881,-1.5644131,0.0002652608652264
6886872042411494658,0.42386717,835.4176926226579,1308.4174866923515,1737.3002708856784,0.027074663682998323,-143.1712,171.78465,-13.935357,57.075336,-3.9963505,33.374012,-1.3524759,10.027578,0.27338147,1.7696564,5.322381,-1.0929698,7.0669084,-4.5710235,7.8204637,0.0051903143,5.951021,-1.0955936,2.2751253,1.9968147,0.0008061047813659
6886904360207469825,0.30924916,1256.6924829599843,1004.6099101200374,2272.925366360717,0.0882635760161043,-278.03207,184.27174,-4.857221,11.591167,-12.715972,10.90731,-18.613375,10.066855,4.3416877,7.160005,2.5788257,-2.8338354,0.5693149,-6.304798,2.2089717,-10.245412,0.18452126,-1.1632719,3.8204846,0.5463317,0.0001869010422066
6886917791429954817,0.31667575,2385.538184935447,2018.6237188670204,4958.97868953339,0.13044912956621005,-171.78992,89.701035,-39.480247,41.249107,-37.030445,17.87388,-30.5756,3.4497187,-13.780632,-5.6622586,-4.8050604,-10.723008,1.7791079,-13.630344,3.711462,-9.84837,5.568248,-4.473273,0.3533121,-2.5058782,0.0001955781008902
6886946250336324870,0.30501735,1398.795478426809,1351.4063847658103,2756.8939355001494,0.06864673669258373,-135.4441,142.50858,-53.356857,40.318443,-26.052902,-12.015588,-9.791998,3.3206155,-7.5237823,-17.64052,-3.4797273,-11.728216,-3.270638,-5.9331045,-8.409297,-4.833228,-3.2744136,-5.5526595,-2.1964283,-12.167168,0.0003987417048262
6886981950180003073,0.37727726,1853.6146170451207,1532.094546740332,3451.2349603356124,0.11653670911979969,-289.28452,111.52816,-38.30189,34.651817,-7.391004,-2.2806406,-14.644348,-11.86732,-28.520615,-8.134195,12.44604,-6.9917307,-1.6788659,-0.06589825,0.89314276,-6.2641616,0.1797382,-1.1286038,0.72901314,-2.6666443,0.0002765065191737
6887366313526709510,0.26995814,1093.793841130706,1251.2823847687382,2117.583998194281,0.05265241898830582,-425.3751,120.98327,8.854344,31.148165,1.6354307,-1.4210026,-4.1517286,-13.01557,-0.40456495,-1.4155645,-10.692958,-5.6393943,-12.364987,-8.762856,-3.5657706,-13.687817,-0.081186645,-0.41031113,-2.7076182,2.8553655,0.000348537833468
6887391026848320774,0.3900149,1496.9800966893947,1347.4523154473966,2662.3172346652477,0.08379389996130031,-193.54134,111.91157,-18.74451,18.209297,-12.831399,12.94324,-3.468162,6.9476194,2.7906513,1.2839581,1.2353108,-1.2441547,0.9408783,-7.912333,0.8820843,-2.225497,3.7468119,-1.0634625,-2.164596,-1.5848914,0.0003521085468347
6887443398446550273,0.33066887,1871.5303284447853,1816.8413514839356,3862.263202482773,0.09195790392287234,-102.65637,122.48517,-43.784634,48.8317,-22.572016,28.073008,-26.266966,15.507184,-11.615138,-3.4599867,0.8386963,-10.729932,5.98291,-11.549468,5.977461,-7.760148,2.0078669,-10.2462,-1.8076947,-6.059572,0.000493048780475
6887458979954347266,0.34924865,1218.6003082271775,1537.4143094470976,2537.981622869318,0.04917099333855799,-112.46211,156.51662,-14.677201,45.03028,-11.86643,26.903978,-15.802041,11.028919,-6.153174,4.8523755,5.158727,-6.4168615,3.0880332,-8.664421,7.5467095,-10.349216,-3.3556225,-4.6854267,3.3122394,-1.6022235,0.0006930666997168
6887527163617201410,0.40930936,1650.3195266849414,1753.2704726907998,3614.8155605670104,0.0779342738760023,-133.65746,137.86133,-36.75541,64.808105,-23.236406,23.23422,-18.208359,11.40566,-5.29581,9.814458,3.440727,-3.8668942,9.576239,-13.222967,6.780506,-9.168724,5.914246,1.4615322,3.2435136,-0.8450195,0.0039799001766022
6887562050265025794,0.41351196,1882.6543236886685,1572.511868976271,3473.9029631597837,0.10392798973056537,-83.464134,123.98109,-67.70627,40.444828,-16.727915,15.986247,-13.066583,16.024666,-3.6359036,7.057079,-2.1331937,2.758832,14.172547,-9.975911,14.923997,-5.0629816,-0.8245285,-0.9867256,4.46069,-1.5996846,0.0006471337201055
6887581168858893569,0.43623495,2004.3571228234173,1905.9346904262898,4172.747592268319,0.09641149361145321,-94.87369,109.327965,-44.09077,39.97811,-26.792406,33.16972,-14.21782,20.502121,-5.613817,8.262709,0.090449445,-0.6866939,6.8988447,-6.279322,11.058994,-6.8502626,14.223421,-4.2271,6.1704073,-1.4570214,4.99751884963538e-05
6887590237191572738,0.49254107,2062.8457688464696,1812.768906737248,3973.577646108774,0.10950541700053419,-267.81656,82.94002,-7.7656393,48.39693,-7.1963377,21.516453,-9.4528,16.224833,-15.827783,-2.065645,-0.8450474,-2.366528,9.951237,-3.486721,5.2694364,-1.4858494,9.213506,-6.993387,8.4103155,1.5816562,0.0016874259723217
6887596160656215298,0.48097512,1758.5079978916856,1942.9569437856683,3909.514856631039,0.0792176416315184,-170.30217,126.534004,-14.653304,55.522396,-22.774893,35.609276,-11.467716,22.984749,-11.144002,4.5832753,1.9848058,-1.5244285,11.882703,-7.136102,10.63613,-5.5051293,9.901183,-4.87412,6.507176,-1.8086174,0.0001983489625014
6887605177591942405,0.39889386,1414.5354316324053,1678.912325656118,3084.5839872388196,0.05842406868585044,-141.0767,139.144,-20.602253,46.3483,-14.733989,19.35046,-12.131464,11.539779,-4.1205144,5.86101,-0.5590306,-1.7039273,7.259964,-11.328841,10.83714,-5.479615,1.0190917,-3.6958773,-1.2055626,-5.86126,0.0004649565526569
6887617610196733186,0.40121529,1806.6384782650427,1857.4769341691358,3921.7972156613373,0.07626009755143112,-101.37714,126.13548,-48.02132,63.16558,-17.10296,40.50384,-5.4165635,24.24311,1.2688637,14.282356,2.1707563,-1.6213368,10.5751915,-8.525748,10.841106,-9.939422,7.6044292,-5.0986567,3.4509132,1.3036402,0.0002753849950256
6887618500307864833,0.462619,1917.7703578878327,1936.1046595369241,4121.505406145659,0.08947285188856427,-122.70121,114.8368,-31.556063,53.796665,-16.061852,33.19447,-12.583082,19.77659,-1.3972641,8.317103,6.189914,-0.9540981,11.295036,-5.188975,10.983828,-4.422322,10.15173,-2.576838,0.846886,-2.08111,0.0005019222111256
